seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr6	41747915	41748184	270	*	X22871	29964	41748500	41757634	9135	+	315	upstream	315	PRICKLE4
chr6	41747915	41748184	270	*	X22871	10817	41737914	41747630	9717	-	284	upstream	284	FRS3
chr6	41748425	41748628	204	*	X22872	29964	41748500	41757634	9135	+	0	overlapStart	0	PRICKLE4
chr6	41748425	41748628	204	*	X22872	10817	41737914	41747630	9717	-	794	upstream	794	FRS3
chr6	41754383	41754472	90	*	X22873	100188893	41754178	41757634	3457	+	0	inside	204	TOMM6
chr6	41862589	41863173	585	*	X22875	25862	41765383	41863099	97717	-	0	overlapStart	0	USP49
chr6	41863929	41864033	105	*	X22876	25862	41765383	41863099	97717	-	829	upstream	829	USP49
chr6	41888631	41888735	105	*	X22877	705	41888965	41900784	11820	+	229	upstream	229	BYSL
chr6	41888631	41888735	105	*	X22877	9477	41873092	41888877	15786	-	0	inside	141	MED20
chr6	41889362	41889496	135	*	X22878	9477	41873092	41888877	15786	-	484	upstream	484	MED20
chr6	41889572	41889736	165	*	X22879	9477	41873092	41888877	15786	-	694	upstream	694	MED20
chr6	41890596	41890700	105	*	X22880	9477	41873092	41888877	15786	-	1718	upstream	1718	MED20
chr6	42018099	42018248	150	*	X22888	129685	42018251	42055199	36949	+	2	upstream	2	TAF8
chr6	42018099	42018248	150	*	X22888	896	41902671	42016610	113940	-	1488	upstream	1488	CCND3
chr6	42110320	42110454	135	*	X22891	647024	42068857	42110715	41859	-	0	inside	260	C6orf132
chr6	42419032	42419721	690	*	X22893	55809	42192669	42419865	227197	-	0	inside	143	TRERF1
chr6	42419797	42419841	45	*	X22894	55809	42192669	42419865	227197	-	0	inside	23	TRERF1
chr6	42419951	42420100	150	*	X22895	55809	42192669	42419865	227197	-	85	upstream	85	TRERF1
chr6	42420716	42421015	300	*	X22896	55809	42192669	42419865	227197	-	850	upstream	850	TRERF1
chr6	42421076	42421150	75	*	X22897	55809	42192669	42419865	227197	-	1210	upstream	1210	TRERF1
chr6	42713944	42714153	210	*	X22898	6903	42712234	42713884	1651	-	59	upstream	59	TBCC
chr6	42714199	42714461	263	*	X22899	6903	42712234	42713884	1651	-	314	upstream	314	TBCC
chr6	42714972	42715076	105	*	X22900	6903	42712234	42713884	1651	-	1087	upstream	1087	TBCC
chr6	42749306	42749425	120	*	X22901	23506	42749790	42836296	86507	+	364	upstream	364	BICRAL
chr6	42750071	42750460	390	*	X22902	23506	42749790	42836296	86507	+	0	inside	280	BICRAL
chr6	42847803	42848012	210	*	X22905	285855	42847671	42855668	7998	+	0	inside	131	RPL7L1
chr6	42947528	42947662	135	*	X22908	5190	42931611	42946981	15371	-	546	upstream	546	PEX6
chr6	42952403	42952882	480	*	X22909	5528	42952237	42980083	27847	+	0	inside	165	PPP2R5D
chr6	42981173	42981742	570	*	X22910	116138	42981841	42989036	7196	+	98	upstream	98	KLHDC3
chr6	42981173	42981742	570	*	X22910	4201	42948082	42981660	33579	-	0	overlapStart	0	MEA1
chr6	42982155	42982469	315	*	X22911	4201	42948082	42981660	33579	-	494	upstream	494	MEA1
chr6	42988772	42988877	106	*	X22912	88745	42989385	42997337	7953	+	507	upstream	507	RRP36
chr6	42989503	42989637	135	*	X22913	88745	42989385	42997337	7953	+	0	inside	117	RRP36
chr6	43021508	43021627	120	*	X22916	9820	43005355	43021683	16329	-	0	inside	55	CUL7
chr6	43027238	43027372	135	*	X22917	51069	43021767	43027242	5476	-	0	overlapStart	0	MRPL2
chr6	43027478	43027732	255	*	X22918	51069	43021767	43027242	5476	-	235	upstream	235	MRPL2
chr6	43028123	43028317	195	*	X22919	51069	43021767	43027242	5476	-	880	upstream	880	MRPL2
chr6	43043944	43044153	210	*	X22920	5754	43044006	43129458	85453	+	0	overlapStart	0	PTK7
chr6	43149264	43149353	90	*	X22923	23113	43149922	43192325	42404	+	568	upstream	568	CUL9
chr6	43149930	43150214	285	*	X22924	23113	43149922	43192325	42404	+	0	inside	7	CUL9
chr6	43196904	43196993	90	*	X22925	10591	43193367	43197211	3845	-	0	inside	217	DNPH1
chr6	43211274	43211363	90	*	X22926	84630	43211222	43255997	44776	+	0	inside	51	TTBK1
chr6	43337992	43338151	160	*	X22934	24149	43278871	43337181	58311	-	810	upstream	810	ZNF318
chr6	43395583	43395702	120	*	X22935	89845	43395292	43418163	22872	+	0	inside	290	ABCC10
chr6	43423523	43423702	180	*	X22938	65989	43418090	43423786	5697	-	0	inside	83	DLK2
chr6	43423778	43423897	120	*	X22939	65989	43418090	43423786	5697	-	0	overlapStart	0	DLK2
chr6	43445171	43445245	75	*	X22940	93643	43445261	43474294	29034	+	15	upstream	15	TJAP1
chr6	43445534	43445668	135	*	X22941	93643	43445261	43474294	29034	+	0	inside	272	TJAP1
chr6	43477615	43477929	315	*	X22943	221424	43474703	43478081	3379	-	0	inside	151	LRRC73
chr6	43484096	43484215	120	*	X22944	9533	43484777	43497114	12338	+	561	upstream	561	POLR1C
chr6	43484920	43485054	135	*	X22945	9533	43484777	43497114	12338	+	0	inside	142	POLR1C
chr6	43484920	43485054	135	*	X22945	25844	43479565	43484728	5164	-	191	upstream	191	YIPF3
chr6	43485250	43485264	15	*	X22946	25844	43479565	43484728	5164	-	521	upstream	521	YIPF3
chr6	43485355	43485474	120	*	X22947	25844	43479565	43484728	5164	-	626	upstream	626	YIPF3
chr6	43543102	43543281	180	*	X22948	5429	43543878	43588260	44383	+	596	upstream	596	POLH
chr6	43543372	43543536	165	*	X22949	5429	43543878	43588260	44383	+	341	upstream	341	POLH
chr6	43543372	43543536	165	*	X22949	57510	43490068	43543812	53745	-	0	inside	275	XPO5
chr6	43596707	43596946	240	*	X22950	9587	43597279	43608688	11410	+	332	upstream	332	MAD2L1BP
chr6	43596707	43596946	240	*	X22950	54676	43588218	43596936	8719	-	0	overlapStart	0	GTPBP2
chr6	43597848	43597937	90	*	X22951	54676	43588218	43596936	8719	-	911	upstream	911	GTPBP2
chr6	43612704	43612823	120	*	X22952	221421	43612767	43638748	25982	+	0	overlapStart	0	RSPH9
chr6	44094825	44095139	315	*	X22959	55362	44095376	44123256	27881	+	236	upstream	236	TMEM63B
chr6	44094825	44095139	315	*	X22959	64928	44081373	44095191	13819	-	0	inside	51	MRPL14
chr6	44095233	44095472	240	*	X22960	55362	44095376	44123256	27881	+	0	overlapStart	0	TMEM63B
chr6	44095233	44095472	240	*	X22960	64928	44081373	44095191	13819	-	41	upstream	41	MRPL14
chr6	44095563	44095697	135	*	X22961	55362	44095376	44123256	27881	+	0	inside	186	TMEM63B
chr6	44095563	44095697	135	*	X22961	64928	44081373	44095191	13819	-	371	upstream	371	MRPL14
chr6	44186907	44187011	105	*	X22962	2030	44187242	44201888	14647	+	230	upstream	230	SLC29A1
chr6	44187532	44187711	180	*	X22963	2030	44187242	44201888	14647	+	0	inside	289	SLC29A1
chr6	44214185	44214289	105	*	X22969	3326	44213903	44221625	7723	+	0	inside	281	HSP90AB1
chr6	44225195	44225314	120	*	X22974	347734	44221838	44225283	3446	-	0	overlapStart	0	SLC35B2
chr6	44233250	44233414	165	*	X22976	4794	44225903	44233525	7623	-	0	inside	110	NFKBIE
chr6	44238148	44238389	242	*	X22977	441151	44238480	44275966	37487	+	90	upstream	90	TMEM151B
chr6	44238871	44239020	150	*	X22978	221409	44240803	44344904	104102	+	1782	upstream	1782	SPATS1
chr6	44239081	44239090	10	*	X22979	221409	44240803	44344904	104102	+	1712	upstream	1712	SPATS1
chr6	44354547	44354621	75	*	X22983	988	44355251	44418161	62911	+	629	upstream	629	CDC5L
chr6	45345684	45345803	120	*	X22985	8464	44777054	45345788	568735	-	0	overlapStart	0	SUPT3H
chr6	46138857	46138961	105	*	X22995	59084	46127762	46138717	10956	-	139	upstream	139	ENPP5
chr6	46703124	46703273	150	*	X22999	7941	46672053	46703430	31378	-	0	inside	156	PLA2G7
chr6	47445430	47445564	135	*	X23000	23607	47445525	47594996	149472	+	0	overlapStart	0	CD2AP
chr6	47445670	47445804	135	*	X23001	23607	47445525	47594996	149472	+	0	inside	144	CD2AP
chr6	49430793	49430912	120	*	X23005	55166	49431096	49460820	29725	+	183	upstream	183	CENPQ
chr6	49430793	49430912	120	*	X23005	4594	49398073	49431041	32969	-	0	inside	128	MMUT
chr6	49517776	49517861	86	*	X23006	135398	49518113	49519808	1696	+	251	upstream	251	C6orf141
chr6	52226449	52226553	105	*	X23007	85315	52226926	52272575	45650	+	372	upstream	372	PAQR8
chr6	52284408	52284512	105	*	X23011	114327	52284994	52387892	102899	+	481	upstream	481	EFHC1
chr6	52441725	52441904	180	*	X23014	401264	52442000	52448791	6792	+	95	upstream	95	TRAM2-AS1
chr6	52441725	52441904	180	*	X23014	9697	52362200	52441862	79663	-	0	overlapStart	0	TRAM2
chr6	53411888	53412007	120	*	X23021	2729	53362140	53409927	47788	-	1960	upstream	1960	GCLC
chr6	55443682	55443786	105	*	X23024	54511	55299171	55444012	144842	-	0	inside	225	HMGCLL1
chr6	55443877	55443981	105	*	X23025	54511	55299171	55444012	144842	-	0	inside	30	HMGCLL1
chr6	56911445	56911564	120	*	X23031	57691	56911384	56920023	8640	+	0	inside	60	KIAA1586
chr6	58287463	58287597	135	*	X23033	375513	58246159	58287724	41566	-	0	inside	126	GUSBP4
chr6	64345094	64345183	90	*	X23036	23469	64345725	64424405	78681	+	541	upstream	541	PHF3
chr6	69344178	69344297	120	*	X23038	577	69345632	70099403	753772	+	1334	upstream	1334	ADGRB3
chr6	69344778	69344957	180	*	X23039	577	69345632	70099403	753772	+	674	upstream	674	ADGRB3
chr6	70506784	70506918	135	*	X23041	55788	70385641	70507049	121409	-	0	inside	130	LMBRD1
chr6	70506949	70507083	135	*	X23042	55788	70385641	70507049	121409	-	0	overlapStart	0	LMBRD1
chr6	70507347	70507404	58	*	X23043	55788	70385641	70507049	121409	-	297	upstream	297	LMBRD1
chr6	71123015	71123209	195	*	X23044	57579	71123107	71270877	147771	+	0	overlapStart	0	FAM135A
chr6	71377415	71377579	165	*	X23046	60682	71377479	71571716	194238	+	0	overlapStart	0	SMAP1
chr6	71666794	71666838	45	*	X23047	135152	71571069	71666788	95720	-	5	upstream	5	B3GAT2
chr6	72596062	72596196	135	*	X23049	22999	72596406	73112845	516440	+	209	upstream	209	RIMS1
chr6	72596229	72596348	120	*	X23050	22999	72596406	73112845	516440	+	57	upstream	57	RIMS1
chr6	74230966	74231070	105	*	X23055	1915	74225473	74230755	5283	-	210	upstream	210	EEF1A1
chr6	74231101	74231235	135	*	X23056	1915	74225473	74230755	5283	-	345	upstream	345	EEF1A1
chr6	74364880	74365014	135	*	X23059	26503	74303102	74363737	60636	-	1142	upstream	1142	SLC17A5
chr6	75915976	75916080	105	*	X23061	1303	75794042	75915623	121582	-	352	upstream	352	COL12A1
chr6	75993666	75993785	120	*	X23062	100506804	75994730	76001580	6851	+	944	upstream	944	TMEM30A-DT
chr6	75994594	75994683	90	*	X23063	100506804	75994730	76001580	6851	+	46	upstream	46	TMEM30A-DT
chr6	75994594	75994683	90	*	X23063	55754	75962638	75994632	31995	-	0	overlapStart	0	TMEM30A
chr6	76311510	76311659	150	*	X23064	26054	76311622	76427994	116373	+	0	overlapStart	0	SENP6
chr6	76311675	76311839	165	*	X23065	26054	76311622	76427994	116373	+	0	inside	52	SENP6
chr6	78174016	78174179	164	*	X23067	3351	78171948	78173120	1173	-	895	upstream	895	HTR1B
chr6	79943266	79943370	105	*	X23071	100288198	79943391	79946517	3127	+	20	upstream	20	HMGN3-AS1
chr6	80340310	80340429	120	*	X23073	83699	80341000	80413369	72370	+	570	upstream	570	SH3BGRL2
chr6	80341220	80341489	270	*	X23074	83699	80341000	80413369	72370	+	0	inside	219	SH3BGRL2
chr6	80657279	80657398	120	*	X23076	6785	80624529	80657315	32787	-	0	overlapStart	0	ELOVL4
chr6	80657414	80657488	75	*	X23077	6785	80624529	80657315	32787	-	98	upstream	98	ELOVL4
chr6	80714491	80714775	285	*	X23078	7272	80714322	80752244	37923	+	0	inside	168	TTK
chr6	82463548	82463667	120	*	X23081	55603	82455447	82462428	6982	-	1119	upstream	1119	TENT5A
chr6	82957080	82957184	105	*	X23083	25998	82879956	82957448	77493	-	0	inside	263	IBTK
chr6	83072963	83073097	135	*	X23084	7162	83072923	83077133	4211	+	0	inside	39	TPBG
chr6	83903647	83903856	210	*	X23086	5238	83874593	83903655	29063	-	0	overlapStart	0	PGM3
chr6	84140765	84140929	165	*	X23087	4199	83920110	84140938	220829	-	0	inside	8	ME1
chr6	84222016	84222210	195	*	X23088	167681	84222194	84235421	13228	+	0	overlapStart	0	PRSS35
chr6	84743646	84743825	180	*	X23093	112609	84743420	84800605	57186	+	0	inside	225	MRAP2
chr6	86159274	86159348	75	*	X23099	4907	86159302	86205509	46208	+	0	overlapStart	0	NT5E
chr6	86303483	86303617	135	*	X23102	57231	86215215	86303629	88415	-	0	inside	11	SNX14
chr6	86304109	86304213	105	*	X23103	57231	86215215	86303629	88415	-	479	upstream	479	SNX14
chr6	86352623	86352892	270	*	X23107	10492	86317502	86353043	35542	-	0	inside	150	SYNCRIP
chr6	86353133	86353157	25	*	X23108	10492	86317502	86353043	35542	-	89	upstream	89	SYNCRIP
chr6	86353273	86353372	100	*	X23109	10492	86317502	86353043	35542	-	229	upstream	229	SYNCRIP
chr6	88117381	88117500	120	*	X23113	154313	88117690	88205858	88169	+	189	upstream	189	CFAP206
chr6	88117576	88117680	105	*	X23114	154313	88117690	88205858	88169	+	9	upstream	9	CFAP206
chr6	88877358	88877393	36	*	X23118	1268	88849585	88875767	26183	-	1590	upstream	1590	CNR1
chr6	89790021	89790140	120	*	X23119	10957	89790429	89794879	4451	+	288	upstream	288	PNRC1
chr6	89827898	89828122	225	*	X23123	135295	89805678	89827800	22123	-	97	upstream	97	SRSF12
chr6	90122140	90122469	330	*	X23126	58528	90074335	90121995	47661	-	144	upstream	144	RRAGD
chr6	90539283	90539418	136	*	X23128	9994	90539619	90584155	44537	+	200	upstream	200	CASP8AP2
chr6	90539603	90539737	135	*	X23129	9994	90539619	90584155	44537	+	0	overlapStart	0	CASP8AP2
chr6	90539883	90540007	125	*	X23130	9994	90539619	90584155	44537	+	0	inside	263	CASP8AP2
chr6	91006412	91006486	75	*	X23134	60468	90636247	91006627	370381	-	0	inside	140	BACH2
chr6	91006757	91006861	105	*	X23135	60468	90636247	91006627	370381	-	129	upstream	129	BACH2
chr6	91296880	91296999	120	*	X23136	6885	91223292	91297020	73729	-	0	inside	20	MAP3K7
chr6	94129288	94129512	225	*	X23141	2045	93949740	94129300	179561	-	0	overlapStart	0	EPHA7
chr6	96025297	96025386	90	*	X23144	79694	96025373	96057328	31956	+	0	overlapStart	0	MANEA
chr6	96969759	96969848	90	*	X23145	23376	96969702	97003151	33450	+	0	inside	56	UFL1
chr6	97285601	97285750	150	*	X23148	81491	97241998	97285353	43356	-	247	upstream	247	GPR63
chr6	97372322	97372591	270	*	X23150	114792	97372496	97588630	216135	+	0	overlapStart	0	KLHL32
chr6	99282229	99282648	420	*	X23152	5454	99282580	99286666	4087	+	0	overlapStart	0	POU3F2
chr6	99395508	99395627	120	*	X23156	26235	99321601	99395849	74249	-	0	inside	221	FBXL4
chr6	99395853	99395913	61	*	X23157	26235	99321601	99395849	74249	-	3	upstream	3	FBXL4
chr6	99395975	99396122	148	*	X23158	26235	99321601	99395849	74249	-	125	upstream	125	FBXL4
chr6	99841833	99841877	45	*	X23159	51805	99817348	99842082	24735	-	0	inside	204	COQ3
chr6	99963813	99963977	165	*	X23160	85015	99880184	99963308	83125	-	504	upstream	504	USP45
chr6	100441502	100441606	105	*	X23163	728012	100441914	100524295	82382	+	307	upstream	307	MCHR2-AS1
chr6	101329457	101329531	75	*	X23166	10973	100956608	101329224	372617	-	232	upstream	232	ASCC3
chr6	105403521	105403745	225	*	X23172	389421	105404923	105531207	126285	+	1177	upstream	1177	LIN28B
chr6	105403901	105404110	210	*	X23173	389421	105404923	105531207	126285	+	812	upstream	812	LIN28B
chr6	105405101	105405235	135	*	X23174	389421	105404923	105531207	126285	+	0	inside	177	LIN28B
chr6	105584161	105584265	105	*	X23176	154442	105585562	105617819	32258	+	1296	upstream	1296	BVES-AS1
chr6	107436164	107436223	60	*	X23182	57673	107386385	107435636	49252	-	527	upstream	527	BEND3
chr6	107436322	107436501	180	*	X23183	57673	107386385	107435636	49252	-	685	upstream	685	BEND3
chr6	107810340	107810429	90	*	X23184	55084	107811317	107982513	171197	+	887	upstream	887	SOBP
chr6	107811145	107811234	90	*	X23185	55084	107811317	107982513	171197	+	82	upstream	82	SOBP
chr6	108279114	108279474	361	*	X23192	11231	108188960	108279482	90523	-	0	inside	7	SEC63
chr6	108279531	108279593	63	*	X23193	11231	108188960	108279482	90523	-	48	upstream	48	SEC63
chr6	108280021	108280125	105	*	X23194	11231	108188960	108279482	90523	-	538	upstream	538	SEC63
chr6	108487063	108487182	120	*	X23199	7101	108487215	108510013	22799	+	32	upstream	32	NR2E1
chr6	108615932	108616081	150	*	X23201	246269	108616098	108844251	228154	+	16	upstream	16	AFG1L
chr6	109416019	109416243	225	*	X23203	285753	109416356	109485115	68760	+	112	upstream	112	CEP57L1
chr6	109416019	109416243	225	*	X23203	27244	109307640	109415708	108069	-	310	upstream	310	SESN1
chr6	109761362	109761481	120	*	X23207	6610	109761931	109765122	3192	+	449	upstream	449	SMPD2
chr6	109762197	109762301	105	*	X23208	6610	109761931	109765122	3192	+	0	inside	265	SMPD2
chr6	109762197	109762301	105	*	X23208	285755	109711418	109762374	50957	-	0	inside	72	PPIL6
chr6	109762362	109762466	105	*	X23209	285755	109711418	109762374	50957	-	0	overlapStart	0	PPIL6
chr6	109804523	109804777	255	*	X23214	9841	109783719	109804440	20722	-	82	upstream	82	ZBTB24
chr6	109804790	109804939	150	*	X23215	9841	109783719	109804440	20722	-	349	upstream	349	ZBTB24
chr6	109805030	109805059	30	*	X23216	9841	109783719	109804440	20722	-	589	upstream	589	ZBTB24
chr6	110500785	110500919	135	*	X23217	51362	110501587	110553422	51836	+	667	upstream	667	CDC40
chr6	110500785	110500919	135	*	X23217	8936	110421022	110501207	80186	-	0	inside	287	WASF1
chr6	110797624	110797884	261	*	X23218	85413	110745892	110797844	51953	-	0	overlapStart	0	SLC22A16
chr6	111136013	111136192	180	*	X23219	262	111135824	111216913	81090	+	0	inside	188	AMD1
chr6	111303502	111303621	120	*	X23223	84154	111303291	111346794	43504	+	0	inside	210	RPF2
chr6	111408765	111408854	90	*	X23224	117247	111408781	111544606	135826	+	0	overlapStart	0	SLC16A10
chr6	111804446	111804640	195	*	X23225	643749	111804675	111923497	118823	+	34	upstream	34	TRAF3IP2-AS1
chr6	111804446	111804640	195	*	X23225	5980	111620234	111804918	184685	-	0	inside	277	REV3L
chr6	111804656	111804820	165	*	X23226	643749	111804675	111923497	118823	+	0	overlapStart	0	TRAF3IP2-AS1
chr6	111804656	111804820	165	*	X23226	5980	111620234	111804918	184685	-	0	inside	97	REV3L
chr6	111804911	111805105	195	*	X23227	643749	111804675	111923497	118823	+	0	inside	235	TRAF3IP2-AS1
chr6	111804911	111805105	195	*	X23227	5980	111620234	111804918	184685	-	0	overlapStart	0	REV3L
chr6	111927784	111927918	135	*	X23228	10758	111876581	111927477	50897	-	306	upstream	306	TRAF3IP2
chr6	112195300	112195434	135	*	X23230	2534	111981535	112194655	213121	-	644	upstream	644	FYN
chr6	112575760	112575849	90	*	X23234	3910	112429134	112575917	146784	-	0	inside	67	LAMA4
chr6	114292546	114292680	135	*	X23236	3066	114257320	114292359	35040	-	186	upstream	186	HDAC2
chr6	114663603	114663707	105	*	X23237	222537	114376750	114663540	286791	-	62	upstream	62	HS3ST5
chr6	114664155	114664244	90	*	X23238	222537	114376750	114663540	286791	-	614	upstream	614	HS3ST5
chr6	116937135	116937254	120	*	X23243	345895	116937642	116954148	16507	+	387	upstream	387	RSPH4A
chr6	117586532	117586651	120	*	X23245	245806	117586721	117594728	8008	+	69	upstream	69	VGLL2
chr6	117803725	117803859	135	*	X23246	285761	117803820	117891020	87201	+	0	overlapStart	0	DCBLD1
chr6	117996650	117996874	225	*	X23251	116150	117996617	118031886	35270	+	0	inside	32	NUS1
chr6	119215032	119215121	90	*	X23255	25842	119215241	119230335	15095	+	119	upstream	119	ASF1A
chr6	119670655	119670819	165	*	X23257	4121	119498366	119670931	172566	-	0	inside	111	MAN1A1
chr6	119671539	119671688	150	*	X23258	4121	119498366	119670931	172566	-	607	upstream	607	MAN1A1
chr6	121756642	121756685	44	*	X23259	2697	121756745	121770873	14129	+	59	upstream	59	GJA1
chr6	122720463	122720532	70	*	X23263	3298	122720696	122754264	33569	+	163	upstream	163	HSF2
chr6	122720720	122720839	120	*	X23264	3298	122720696	122754264	33569	+	0	inside	23	HSF2
chr6	122792546	122792665	120	*	X23265	5570	122793062	123047518	254457	+	396	upstream	396	PKIB
chr6	122792546	122792665	120	*	X23265	57515	122764493	122792952	28460	-	0	inside	286	SERINC1
chr6	122792711	122792830	120	*	X23266	5570	122793062	123047518	254457	+	231	upstream	231	PKIB
chr6	122792711	122792830	120	*	X23266	57515	122764493	122792952	28460	-	0	inside	121	SERINC1
chr6	125283086	125283235	150	*	X23271	154214	125283862	125404661	120800	+	626	upstream	626	RNF217
chr6	125284208	125284327	120	*	X23272	7955	125229392	125284173	54782	-	34	upstream	34	RNF217-AS1
chr6	125622938	125623402	465	*	X23276	51020	125596496	125623282	26787	-	0	overlapStart	0	HDDC2
chr6	127587485	127587619	135	*	X23280	81847	127587827	127609705	21879	+	207	upstream	207	RNF146
chr6	127840159	127840278	120	*	X23283	387104	127759551	127840500	80950	-	0	inside	221	SOGA3
chr6	127840471	127840575	105	*	X23284	387104	127759551	127840500	80950	-	0	overlapStart	0	SOGA3
chr6	127840954	127841058	105	*	X23285	387104	127759551	127840500	80950	-	453	upstream	453	SOGA3
